ID,Scenario,New Pipeline,Costs,Capturable CO2 (kt),Lat1,Long1,SUM(Total cost toggle),Latitude (generated),Longitude (generated),ATTR(CO2 emissions (kt)),ATTR(Capturable CO2 (kt)),ATTR(Capture cost - high (EUR/t CO2)),ATTR(Capture costs - low (EUR/t CO2)),ATTR(Facility name),ATTR(Sector_reviewed),ATTR(Selected storage),ATTR(Selected transport),ATTR(Total costs - high (EUR/t CO2)),ATTR(Total costs - low (EUR/t CO2)),ATTR(Transport + storage (EUR/t) - high),ATTR(Transport + storage (EUR/t) - low)
593,Short term,Not possible,High estimates,504.90000000000003,57.73201504,12.05243456,187.69485117255675,57.73201504,12.05243456,561,504.90000000000003,120,60,Sävenäs,Waste management,Storage point 200_300,Coastline 0_10,187.69485117255675,102.69485117255675,67.69485117255675,42.69485117255675
594,Short term,Not possible,High estimates,504.0,51.5396069505,7.0372028438,175.70091166899655,51.5396069505,7.0372028438,"1,120",504.0,105,55,RUHR OEL GmbH Werk Horst,Refinery,Storage point 100_200,Waterway 0_10,175.70091166899655,100.70091166899655,70.70091166899655,45.70091166899656
595,Short term,Not possible,High estimates,503.56530000000004,55.4278156699,10.4052084683,182.69485117255675,55.4278156699,10.4052084683,560,503.56530000000004,115,60,Fjernvarme Fyn Fynsværket,Power and heat,Storage point 200_300,Coastline 0_10,182.69485117255675,102.69485117255675,67.69485117255675,42.69485117255675
596,Short term,Not possible,High estimates,503.1,55.9791,-2.46997,167.91829195673535,55.9791,-2.46997,559,503.1,105,55,"Tarmac Ltd, Dunbar Plant, E.Lothian",Non-metallic minerals,Storage point 100_200,Coastline 0_10,167.91829195673535,92.91829195673535,62.918291956735345,37.918291956735345
597,Short term,Not possible,High estimates,502.8111,43.363611,12.546666,178.46663581878076,43.363611,12.546666,559,502.8111,105,55,Stabilimento di Gubbio CEMENTERIE ALDO BARBETTI S.p.A.,Non-metallic minerals,Storage point 100_200,Coastline 50_100,178.46663581878076,103.46663581878076,73.46663581878076,48.46663581878076
598,Short term,Not possible,High estimates,500.40000000000003,35.341181,25.051166,209.18936764375306,35.341181,25.051166,556,500.40000000000003,120,60,PPC S.A. SES LINOPERAMATON,Power and heat,Storage far,Coastline 0_10,209.18936764375306,124.18936764375306,89.18936764375306,64.18936764375306
599,Short term,Not possible,High estimates,499.5,62.7418,22.8157,214.73771150579847,62.7418,22.8157,555,499.5,115,60,"Seinäjoen Voima Oy, Seinäjoen voimalaitos",Power and heat,Storage far,Coastline 50_100,214.73771150579847,134.73771150579847,99.73771150579847,74.73771150579847
600,Short term,Not possible,High estimates,499.5,49.033025,18.292761,264.74245987707013,49.033025,18.292761,555,499.5,105,55,"Považská cementáre?, a.s. - Výroba cementu",Non-metallic minerals,Storage far,Railway 0_5,264.74245987707013,189.74245987707016,159.74245987707016,134.74245987707016
601,Short term,Not possible,High estimates,499.5,52.75149,18.248763,274.4434399346451,52.75149,18.248763,"1,110",499.5,115,70,"Soda Polska Ciech Sp. z o.o., Zakład Produkcyjny Soda Mątwy w Inowrocławiu",Chemicals/Petrochemicals,Storage far,Railway 0_5,274.4434399346451,204.44343993464508,159.44343993464508,134.44343993464508
602,Short term,Not possible,High estimates,499.5,48.193000486,12.836490494,163.63667000678257,48.193000486,12.836490494,"1,110",499.5,105,55,"OMV Deutschland GmbH, Werk Burghausen",Refinery,Storage point 300_400,Pipeline 0_10,163.63667000678257,88.63667000678257,58.636670006782566,33.636670006782566
603,Short term,Not possible,High estimates,499.5,51.8582609559,8.03057186238,190.42988283275855,51.8582609559,8.03057186238,555,499.5,105,55,HeidelbergCement AG Zementwerk Ennigerloh,Non-metallic minerals,Storage point 200_300,Waterway 10_50,190.42988283275855,115.42988283275857,85.42988283275857,60.429882832758565
604,Short term,Not possible,High estimates,499.5,44.54,4.66,207.38994839553362,44.54,4.66,555,499.5,105,55,LAFARGEHOLCIM CIMENTS - USINE du TEIL,Non-metallic minerals,Storage point 400_500,Waterway 0_10,207.38994839553362,132.38994839553362,102.38994839553362,77.38994839553362
605,Short term,Not possible,High estimates,497.7,43.02,3.03,177.69485117255675,43.02,3.03,553,497.7,110,55,LAFARGEHOLCIM Ciments,Non-metallic minerals,Storage point 200_300,Coastline 0_10,177.69485117255675,97.69485117255675,67.69485117255675,42.69485117255675
606,Short term,Not possible,High estimates,497.7,48.86,2.33,179.2347098916327,48.86,2.33,553,497.7,120,60,IVRY PARIS XIII,Waste management,Storage point 300_400,Pipeline 0_10,179.2347098916327,94.2347098916327,59.23470989163271,34.23470989163271
607,Short term,Not possible,High estimates,496.8,39.666318,-0.245249,182.24796960419957,39.666318,-0.245249,552,496.8,105,55,LAFARGEHOLCIM ESPAÑA SAU - SAGUNTO (FABRICA DE CEMENTO),Non-metallic minerals,Storage point 400_500,Coastline 0_10,182.24796960419957,107.24796960419957,77.24796960419957,52.24796960419956
608,Short term,Not possible,High estimates,493.5,61.18824933,17.18280888,199.18936764375306,61.18824933,17.18280888,658,493.5,110,55,Vallviks Bruk,Pulp and paper,Storage far,Coastline 0_10,199.18936764375306,119.18936764375306,89.18936764375306,64.18936764375306
609,Short term,Not possible,High estimates,491.7177,42.0,12.716666,181.46211683757298,42.0,12.716666,546,491.7177,110,55,Cementeria di Guidonia,Non-metallic minerals,Storage point 200_300,Coastline 10_50,181.46211683757298,101.46211683757298,71.46211683757298,46.46211683757297
610,Short term,Not possible,High estimates,490.5,57.0111,1.83624,133.0,57.0111,1.83624,545,490.5,115,55,Elgin-PUQ,Oil and gas,%null%,%null%,133.0,73.0,18.0,18.0
611,Short term,Not possible,High estimates,489.94237835999996,41.084679,16.785768,209.18936764375306,41.084679,16.785768,544,489.94237835999996,120,60,CENTRALE A CICLO COMBINATO DI MODUGNO,Power and heat,Storage far,Coastline 0_10,209.18936764375306,124.18936764375306,89.18936764375306,64.18936764375306
612,Short term,Not possible,High estimates,489.6,52.284166,18.271111,279.74245987707013,52.284166,18.271111,544,489.6,120,60,Elektrownia Konin,Power and heat,Storage far,Railway 0_5,279.74245987707013,194.74245987707016,159.74245987707016,134.74245987707016
613,Short term,Not possible,High estimates,488.9439,53.3391,-6.1865,207.47141038837816,53.3391,-6.1865,543,488.9439,135,65,Electricity Supply Board (Poolbeg),Power and heat,Storage point 300_400,Coastline 0_10,207.47141038837816,112.47141038837816,72.47141038837816,47.47141038837816
614,Short term,Not possible,High estimates,486.90000000000003,51.6849,4.58079,139.90899840593016,51.6849,4.58079,541,486.90000000000003,115,60,RWE Generation NL B.V.,Power and heat,Storage point 0_100,Coastline 10_50,139.90899840593016,84.90899840593016,24.908998405930163,24.908998405930163
615,Short term,Not possible,High estimates,486.90000000000003,53.7137,-1.12526,134.25077552709317,53.7137,-1.12526,541,486.90000000000003,115,60,Eggborough Power Station,Power and heat,Storage point 0_100,Pipeline 0_10,134.25077552709317,79.25077552709317,19.250775527093168,19.250775527093168
616,Short term,Not possible,High estimates,485.79120000000006,45.779444,8.679444,217.5595932217859,45.779444,8.679444,540,485.79120000000006,110,55,Holcim (Italia) S.p.A. - unità produttiva di Ternate,Non-metallic minerals,Storage point 300_400,Railway 0_5,217.5595932217859,137.5595932217859,107.55959322178589,82.55959322178589
617,Short term,Not possible,High estimates,485.1,49.0170521921,8.61444237836,216.15721406054985,49.0170521921,8.61444237836,539,485.1,110,55,Opterra Zement GmbH,Non-metallic minerals,Storage point 400_500,Waterway 10_50,216.15721406054985,136.15721406054985,106.15721406054985,81.15721406054985
618,Short term,Not possible,High estimates,484.01129700000007,53.4116,-6.32607,202.24796960419957,53.4116,-6.32607,538,484.01129700000007,125,65,Viridian Power Limited,Power and heat,Storage point 400_500,Coastline 0_10,202.24796960419957,117.24796960419957,77.24796960419957,52.24796960419956
619,Short term,Not possible,High estimates,483.64573428000006,40.834444,14.301944,202.24796960419957,40.834444,14.301944,537,483.64573428000006,125,60,CENTRALE NAPOLI LEVANTE,Power and heat,Storage point 400_500,Coastline 0_10,202.24796960419957,112.24796960419957,77.24796960419957,52.24796960419956
620,Short term,Not possible,High estimates,483.3,60.1491,24.7174,204.18936764375306,60.1491,24.7174,537,483.3,115,60,"Fortum Power and Heat Oy, Suomenojan voimalaitos",Power and heat,Storage far,Coastline 0_10,204.18936764375306,124.18936764375306,89.18936764375306,64.18936764375306
621,Short term,Not possible,High estimates,483.3,51.0167725147,6.96336619431,201.66261716774235,51.0167725147,6.96336619431,537,483.3,120,60,RheinEnergie AG,Power and heat,Storage point 200_300,Waterway 0_10,201.66261716774235,116.66261716774234,81.66261716774234,56.66261716774234
622,Short term,Not possible,High estimates,482.8896,45.887222,8.666388,217.5595932217859,45.887222,8.666388,537,482.8896,110,55,COLACEM S.P.A. - CEMENTERIA DI CARAVATE,Non-metallic minerals,Storage point 300_400,Railway 0_5,217.5595932217859,137.5595932217859,107.55959322178589,82.55959322178589
623,Short term,Not possible,High estimates,482.77799999999996,46.92113,18.940022,284.74245987707013,46.92113,18.940022,536,482.77799999999996,125,60,Hamburger Hungária KFT.,Power and heat,Storage far,Railway 0_5,284.74245987707013,194.74245987707016,159.74245987707016,134.74245987707016
624,Short term,Not possible,High estimates,482.2443,50.41783895,14.9345329694,279.74245987707013,50.41783895,14.9345329694,536,482.2443,120,60,Teplárna ŠKO-ENERGO s.r.o.,Power and heat,Storage far,Railway 0_5,279.74245987707013,194.74245987707016,159.74245987707016,134.74245987707016
625,Short term,Not possible,High estimates,481.5,38.032359,23.602761,163.63667000678257,38.032359,23.602761,"1,070",481.5,105,55,HELLENIC PETROLEUM S.A. - INDUSTRIAL DIVISION OF ASPROPYRGOS,Refinery,Storage point 300_400,Pipeline 0_10,163.63667000678257,88.63667000678257,58.636670006782566,33.636670006782566
626,Short term,Not possible,High estimates,481.5,51.107063000000004,3.7326386,129.25077552709317,51.107063000000004,3.7326386,642,481.5,110,55,STORA ENSO LANGERBRUGGE,Pulp and paper,Storage point 0_100,Pipeline 0_10,129.25077552709317,74.25077552709317,19.250775527093168,19.250775527093168
627,Short term,Not possible,High estimates,481.5,51.10363,3.7243412,134.25077552709317,51.10363,3.7243412,535,481.5,115,60,EDF LUMINUS,Power and heat,Storage point 0_100,Pipeline 0_10,134.25077552709317,79.25077552709317,19.250775527093168,19.250775527093168
628,Short term,Not possible,High estimates,480.0,60.48928,26.95626,199.18936764375306,60.48928,26.95626,640,480.0,110,55,"Stora Enso Oyj, Sunilan tehdas",Pulp and paper,Storage far,Coastline 0_10,199.18936764375306,119.18936764375306,89.18936764375306,64.18936764375306
629,Short term,Not possible,High estimates,479.7,37.353682,-6.204397,167.71596665026217,37.353682,-6.204397,533,479.7,105,55,"FÁBRICA DE ALCALÁ DE GUADAIRA (CEMENTOS PORTLAND VALDERRIVAS, S.A.)",Non-metallic minerals,Storage far,Pipeline 0_10,167.71596665026217,92.71596665026217,62.715966650262175,37.715966650262175
630,Short term,Not possible,High estimates,478.8,46.468499,24.185638,274.74245987707013,46.468499,24.185638,532,478.8,115,60,SNGN ROMGAZ SA MEDIAS - Sucursala de Productie Energie Electrica Iernut,Power and heat,Storage far,Railway 0_5,274.74245987707013,194.74245987707016,159.74245987707016,134.74245987707016
631,Short term,Not possible,High estimates,478.8,49.35767938819999,8.68583239823,212.38994839553362,49.35767938819999,8.68583239823,532,478.8,110,55,HeidelbergCement AG Zementwerk Leimen,Non-metallic minerals,Storage point 400_500,Waterway 0_10,212.38994839553362,132.38994839553362,102.38994839553362,77.38994839553362
632,Short term,Not possible,High estimates,477.90000000000003,60.28556,22.28753,199.18936764375306,60.28556,22.28753,531,477.90000000000003,110,55,"Finnsementti Oy, Parainen / Sementtitehdas",Non-metallic minerals,Storage far,Coastline 0_10,199.18936764375306,119.18936764375306,89.18936764375306,64.18936764375306
633,Short term,Not possible,High estimates,477.90000000000003,43.170181,-8.410616,167.71596665026217,43.170181,-8.410616,531,477.90000000000003,105,60,CENTRAL TERMICA DE MEIRAMA,Power and heat,Storage far,Pipeline 0_10,167.71596665026217,97.71596665026217,62.715966650262175,37.715966650262175
634,Short term,Not possible,High estimates,477.45,49.48,0.57,173.63667000678257,49.48,0.57,"1,061",477.45,115,70,ExxonMobil Chemical France,Chemicals/Petrochemicals,Storage point 300_400,Pipeline 0_10,173.63667000678257,103.63667000678257,58.636670006782566,33.636670006782566
635,Short term,Not possible,High estimates,476.1,51.97054,6.00036,191.2989515538467,51.97054,6.00036,529,476.1,120,60,AVR Afvalverwerking BV (Duiven),Waste management,Storage point 100_200,Waterway 0_10,191.2989515538467,106.2989515538467,71.2989515538467,46.298951553846706
636,Short term,Not possible,High estimates,475.74269999999996,45.511944,9.510277,212.65020274884753,45.511944,9.510277,529,475.74269999999996,120,60,CENTRALE TERMOELETTRICA DI CASSANO DADDA,Power and heat,Storage point 200_300,Railway 0_5,212.65020274884753,127.65020274884753,92.65020274884753,67.65020274884753
637,Short term,Not possible,High estimates,473.40000000000003,58.387944,24.528791,209.18936764375306,58.387944,24.528791,526,473.40000000000003,120,70,"Skano Fibreboard OÜ, Pärnu ehitusmaterjalide divisjon",Other,Storage far,Coastline 0_10,209.18936764375306,134.18936764375306,89.18936764375306,64.18936764375306
638,Short term,Not possible,High estimates,473.40000000000003,43.560118,-5.723233,182.24796960419957,43.560118,-5.723233,526,473.40000000000003,105,55,TUDELA VEGUÍN - FÁBRICA DE CEMENTOS DE ABOÑO,Non-metallic minerals,Storage point 400_500,Coastline 0_10,182.24796960419957,107.24796960419957,77.24796960419957,52.24796960419956
639,Short term,Not possible,High estimates,472.5,44.863889,26.019444,232.1699637522992,44.863889,26.019444,"1,050",472.5,110,55,OMV PETROM SA - Petrobrazi,Refinery,Storage point 400_500,Railway 0_5,232.1699637522992,152.1699637522992,122.1699637522992,97.1699637522992
640,Short term,Not possible,High estimates,472.5,48.181531,17.937156,274.4434399346451,48.181531,17.937156,"1,050",472.5,115,70,Duslo a.s.,Chemicals/Petrochemicals,Storage far,Railway 0_5,274.4434399346451,204.44343993464508,159.44343993464508,134.44343993464508
641,Short term,Not possible,High estimates,470.7,39.9447,-3.8532,185.22935467981256,39.9447,-3.8532,523,470.7,125,60,GAS NATURAL FENOSA GENERACION S.L.U. (ACECA IV),Power and heat,Storage point 400_500,Pipeline 0_10,185.22935467981256,95.22935467981256,60.22935467981256,35.22935467981256
642,Short term,Not possible,High estimates,469.8,48.29889,14.323611,242.46898369472427,48.29889,14.323611,522,469.8,120,60,Linz Strom GmbH,Waste management,Storage point 400_500,Railway 0_5,242.46898369472427,157.46898369472427,122.46898369472426,97.46898369472426
643,Short term,Not possible,High estimates,468.90000000000003,40.011,-3.9,170.22935467981256,40.011,-3.9,521,468.90000000000003,110,55,LAFARGE CEMENTOS S.A.U.,Non-metallic minerals,Storage point 400_500,Pipeline 0_10,170.22935467981256,90.22935467981256,60.22935467981256,35.22935467981256
644,Short term,Not possible,High estimates,468.75,62.59055,25.75298,269.74245987707013,62.59055,25.75298,625,468.75,110,55,"Metsä Fibre Oy, Äänekosken sellutehdas",Pulp and paper,Storage far,Railway 0_5,269.74245987707013,189.74245987707016,159.74245987707016,134.74245987707016
645,Short term,Not possible,High estimates,467.4834000000001,47.910678999999995,21.033317,177.11792676541205,47.910678999999995,21.033317,"1,039",467.4834000000001,115,70,MOL Petrolkémia Zrt.,Chemicals/Petrochemicals,Storage far,Pipeline 0_10,177.11792676541205,107.11792676541204,62.11792676541203,37.11792676541203
646,Short term,Not possible,High estimates,467.2431,41.008888,14.229722,201.0152352692158,41.008888,14.229722,519,467.2431,120,60,SET S.p.A.,Power and heat,Storage point 400_500,Coastline 10_50,201.0152352692158,116.01523526921578,81.01523526921578,56.01523526921578
647,Short term,Not possible,High estimates,467.1,46.83,-0.13,188.01975425042357,46.83,-0.13,519,467.1,105,55,Ciments Calcia - Site d'Airvault,Non-metallic minerals,Storage point 300_400,Coastline 50_100,188.01975425042357,113.01975425042357,83.01975425042357,58.01975425042357
648,Short term,Not possible,High estimates,466.9936254,50.4622963389,14.3803701,268.84745629231816,50.4622963389,14.3803701,519,466.9936254,130,65,Energetika,Power and heat,Storage far,Waterway 50_100,268.84745629231816,178.84745629231816,138.84745629231816,113.84745629231814
649,Short term,Not possible,High estimates,466.2,44.3728666,26.1073111,247.46898369472427,44.3728666,26.1073111,518,466.2,125,60,SC ELECTROCENTRALE BUCURESTI SA - Cet Progresu,Power and heat,Storage point 400_500,Railway 0_5,247.46898369472427,157.46898369472427,122.46898369472426,97.46898369472426
650,Short term,Not possible,High estimates,465.3,49.3649043449,7.23549287849,215.7935484466542,49.3649043449,7.23549287849,517,465.3,120,60,Kraftwerk Bexbach,Power and heat,Storage point 300_400,Waterway 10_50,215.7935484466542,130.7935484466542,95.7935484466542,70.7935484466542
651,Short term,Not possible,High estimates,465.3,50.79,1.78,176.46211683757298,50.79,1.78,517,465.3,105,55,Chaux et Dolomies du Boulonnais,Non-metallic minerals,Storage point 200_300,Coastline 10_50,176.46211683757298,101.46211683757298,71.46211683757298,46.46211683757297
652,Short term,Not possible,High estimates,464.85,49.48,0.22,173.63667000678257,49.48,0.22,"1,033",464.85,115,70,Usine de Gonfreville,Chemicals/Petrochemicals,Storage point 300_400,Pipeline 0_10,173.63667000678257,103.63667000678257,58.636670006782566,33.636670006782566
653,Short term,Not possible,High estimates,463.5,58.34675159,11.42309229,172.0968112877066,58.34675159,11.42309229,"1,030",463.5,105,55,"Preemraff, Lysekil",Refinery,Storage point 200_300,Coastline 0_10,172.0968112877066,97.09681128770661,67.09681128770661,42.09681128770661
654,Short term,Not possible,High estimates,462.6,53.411271,14.585980999999999,217.95663330876928,53.411271,14.585980999999999,514,462.6,125,65,PGE Górnictwo i Energetyka Konwencjonalna S.A. - Oddział Zespół Elektrowni Dolna Odra -  Ektrownia Szczecin,Power and heat,Storage far,Coastline 10_50,217.95663330876928,132.95663330876928,92.95663330876928,67.95663330876928
655,Short term,Not possible,High estimates,461.25,62.97420348,17.72348696,199.18936764375306,62.97420348,17.72348696,615,461.25,110,55,Mondi Dynäs AB,Pulp and paper,Storage far,Coastline 0_10,199.18936764375306,119.18936764375306,89.18936764375306,64.18936764375306
656,Short term,Not possible,High estimates,460.8,54.5827,-1.10103,171.64738043042286,54.5827,-1.10103,"1,024",460.8,115,70,Wilton Olefins Installation,Chemicals/Petrochemicals,Storage point 100_200,Pipeline 0_10,171.64738043042286,101.64738043042287,56.64738043042287,31.64738043042287
657,Short term,Not possible,High estimates,459.0,44.4232699,25.9791316,242.46898369472427,44.4232699,25.9791316,510,459.0,120,60,SC ELECTROCENTRALE BUCURESTI SA - Cet Bucuresti Vest,Power and heat,Storage point 400_500,Railway 0_5,242.46898369472427,157.46898369472427,122.46898369472426,97.46898369472426
658,Short term,Not possible,High estimates,459.0,52.5618542809,7.311814640890001,169.49603754602862,52.5618542809,7.311814640890001,"1,020",459.0,105,55,BP Europa SE BP Lingen,Refinery,Storage point 100_200,Coastline 50_100,169.49603754602862,94.49603754602862,64.49603754602862,39.496037546028624
659,Short term,Not possible,High estimates,458.1,52.5374077723,13.3449418307,248.29911243027271,52.5374077723,13.3449418307,509,458.1,120,60,Vattenfall  Wärme Berlin AG  HKW Moabit,Power and heat,Storage far,Waterway 0_10,248.29911243027271,163.29911243027271,128.29911243027271,103.29911243027273
660,Short term,Not possible,High estimates,458.1,43.45,4.9,197.24796960419957,43.45,4.9,509,458.1,120,60,CYCOFOS,Power and heat,Storage point 400_500,Coastline 0_10,197.24796960419957,112.24796960419957,77.24796960419957,52.24796960419956
661,Short term,Not possible,High estimates,458.1,37.705278,-1.098333,182.71596665026217,37.705278,-1.098333,509,458.1,120,60,ENERGYWORKS CARTAGENA,Power and heat,Storage far,Pipeline 0_10,182.71596665026217,97.71596665026217,62.715966650262175,37.715966650262175
662,Short term,Not possible,High estimates,456.3,47.5217219618,8.23908302849,217.93829225757904,47.5217219618,8.23908302849,507,456.3,105,55,Holcim (Schweiz) AG,Non-metallic minerals,Storage point 400_500,Waterway 50_100,217.93829225757904,142.93829225757904,112.93829225757904,87.93829225757904
663,Short term,Not possible,High estimates,455.40000000000003,59.17748225,17.66524499,209.18936764375306,59.17748225,17.66524499,506,455.40000000000003,120,60,Igelsta kraftvärmeverk,Power and heat,Storage far,Coastline 0_10,209.18936764375306,124.18936764375306,89.18936764375306,64.18936764375306
664,Short term,Not possible,High estimates,455.3523,47.811315,19.104605,172.71596665026217,47.811315,19.104605,506,455.3523,110,55,Duna-Dráva Cement Kft.,Non-metallic minerals,Storage far,Pipeline 0_10,172.71596665026217,92.71596665026217,62.715966650262175,37.715966650262175
665,Short term,Not possible,High estimates,454.5,48.2270412122,8.77909610771,232.46898369472427,48.2270412122,8.77909610771,505,454.5,110,55,Holcim (Süddeutschland) GmbH,Non-metallic minerals,Storage point 400_500,Railway 0_5,232.46898369472427,152.46898369472427,122.46898369472426,97.46898369472426
666,Short term,Not possible,High estimates,454.5,52.9561964039,8.22749681415,182.87387752847212,52.9561964039,8.22749681415,"1,010",454.5,115,70,EMPG - EAA Großenkneten Erdgas-Aufbereitungsanlage,Chemicals/Petrochemicals,Storage point 200_300,Coastline 10_50,182.87387752847212,112.87387752847212,67.87387752847212,42.873877528472114
667,Short term,Not possible,High estimates,454.5,50.8038,4.2999973,203.46663581878076,50.8038,4.2999973,505,454.5,130,65,ELECTRABEL - CENTRALE DROGENBOS,Power and heat,Storage point 100_200,Coastline 50_100,203.46663581878076,113.46663581878076,73.46663581878076,48.46663581878076
668,Short term,Not possible,High estimates,454.43203200000005,44.766666,9.8,188.24319503460217,44.766666,9.8,505,454.43203200000005,110,55,CEMENTERIA DI VERNASCA,Non-metallic minerals,Storage point 200_300,Coastline 50_100,188.24319503460217,108.24319503460217,78.24319503460217,53.24319503460217
669,Short term,Not possible,High estimates,453.6,43.77,4.59,191.0152352692158,43.77,4.59,504,453.6,110,55,CIMENTS CALCIA - USINE DE BEAUCAIRE,Non-metallic minerals,Storage point 400_500,Coastline 10_50,191.0152352692158,111.01523526921578,81.01523526921578,56.01523526921578
670,Short term,Not possible,High estimates,451.20130199999994,42.134639,24.522258,192.74081227590918,42.134639,24.522258,602,451.20130199999994,115,55,Mondy Stamboliiski papermaking company,Pulp and paper,Storage point 100_200,Railway 0_5,192.74081227590918,107.74081227590916,77.74081227590916,52.740812275909164
671,Short term,Not possible,High estimates,450.7335,49.9961879194,14.3397878194,269.74245987707013,49.9961879194,14.3397878194,501,450.7335,110,55,závod Radotín,Non-metallic minerals,Storage far,Railway 0_5,269.74245987707013,189.74245987707016,159.74245987707016,134.74245987707016
672,Short term,Not possible,High estimates,450.0,48.68,5.89,212.02628278163797,48.68,5.89,500,450.0,120,60,TOUL POWER Centrale électrique,Power and heat,Storage point 300_400,Waterway 0_10,212.02628278163797,127.02628278163797,92.02628278163797,67.02628278163797
673,Short term,Not possible,High estimates,449.1495,41.657841,15.423744,196.23867605339439,41.657841,15.423744,499,449.1495,120,60,En Plus S.r.l.,Power and heat,Storage point 300_400,Coastline 10_50,196.23867605339439,111.23867605339437,76.23867605339437,51.23867605339437
674,Short term,Not possible,High estimates,448.2,48.130874,22.29935,187.71596665026217,48.130874,22.29935,498,448.2,125,70,Swiss Krono Kft,Other,Storage far,Pipeline 0_10,187.71596665026217,107.71596665026217,62.715966650262175,37.715966650262175
675,Short term,Not possible,High estimates,448.2,48.91,2.32,184.23470989163272,48.91,2.32,498,448.2,125,60,TIRU,Waste management,Storage point 300_400,Pipeline 0_10,184.23470989163272,94.2347098916327,59.23470989163271,34.23470989163271
676,Short term,Not possible,High estimates,447.3,47.4146611992,8.15681624272,222.93829225757904,47.4146611992,8.15681624272,497,447.3,110,55,Jura Cement Fabriken,Non-metallic minerals,Storage point 400_500,Waterway 50_100,222.93829225757904,142.93829225757904,112.93829225757904,87.93829225757904
677,Short term,Not possible,High estimates,446.40000000000003,51.4290798148,6.75076290596,191.2989515538467,51.4290798148,6.75076290596,496,446.40000000000003,120,60,Stadtwerke Duisburg AG Heizkraftwerk I,Power and heat,Storage point 100_200,Waterway 0_10,191.2989515538467,106.2989515538467,71.2989515538467,46.298951553846706
678,Short term,Not possible,High estimates,445.7988,45.437777,8.789166,212.5595932217859,45.437777,8.789166,991,445.7988,105,55,Raffineria SARPOM di Trecate,Refinery,Storage point 300_400,Railway 0_5,212.5595932217859,137.5595932217859,107.55959322178589,82.55959322178589
679,Short term,Not possible,High estimates,445.05,43.38,5.04,182.24796960419957,43.38,5.04,989,445.05,105,55,Petroineos Manufacturing France SAS,Refinery,Storage point 400_500,Coastline 0_10,182.24796960419957,107.24796960419957,77.24796960419957,52.24796960419956
680,Short term,Not possible,High estimates,443.7,48.394833,15.708278,180.22935467981256,48.394833,15.708278,493,443.7,120,60,EVN AG,Power and heat,Storage point 400_500,Pipeline 0_10,180.22935467981256,95.22935467981256,60.22935467981256,35.22935467981256
681,Short term,Not possible,High estimates,443.25,54.1608312088,9.07977443188,168.24006510345288,54.1608312088,9.07977443188,985,443.25,110,55,Raffinerie Heide GmbH,Refinery,Storage point 200_300,Pipeline 0_10,168.24006510345288,88.24006510345286,58.240065103452864,33.240065103452864
682,Short term,Not possible,High estimates,441.0,53.155,-3.06201,167.245420315273,53.155,-3.06201,490,441.0,110,55,Padeswood Cement Works,Non-metallic minerals,Storage point 100_200,Pipeline 0_10,167.245420315273,87.24542031527301,57.245420315273016,32.245420315273016
683,Short term,Not possible,High estimates,440.1,51.4066938286,8.59806919297,232.5595932217859,51.4066938286,8.59806919297,489,440.1,125,70,Egger Holzwerkstoffe Brilon GmbH & Co. KG,Other,Storage point 300_400,Railway 0_5,232.5595932217859,152.5595932217859,107.55959322178589,82.55959322178589
684,Short term,Not possible,High estimates,439.2,53.5314303743,10.0739970315,196.23867605339439,53.5314303743,10.0739970315,488,439.2,120,60,"Müllverwertung Borsigstraße GmbH, (MVB)",Waste management,Storage point 300_400,Coastline 10_50,196.23867605339439,111.23867605339437,76.23867605339437,51.23867605339437
685,Short term,Not possible,High estimates,438.3,45.455616,16.413773,184.23470989163272,45.455616,16.413773,487,438.3,125,65,TE-TO Sisak,Power and heat,Storage point 300_400,Pipeline 0_10,184.23470989163272,99.2347098916327,59.23470989163271,34.23470989163271
686,Short term,Not possible,High estimates,438.3,56.2015,-3.16208,182.245420315273,56.2015,-3.16208,487,438.3,125,60,"RWE Markinch Limited, Glenrothes",Waste management,Storage point 100_200,Pipeline 0_10,182.245420315273,92.24542031527301,57.245420315273016,32.245420315273016
687,Short term,Not possible,High estimates,438.0,41.7037,-8.7124,177.71596665026217,41.7037,-8.7124,584,438.0,115,55,CI - Europac Kraft Viana,Pulp and paper,Storage far,Pipeline 0_10,177.71596665026217,92.71596665026217,62.715966650262175,37.715966650262175
688,Short term,Not possible,High estimates,437.40000000000003,52.1700500859,10.9777511753,226.15721406054985,52.1700500859,10.9777511753,486,437.40000000000003,120,60,EEW Energy from Waste Helmstedt GmbH,Waste management,Storage point 400_500,Waterway 10_50,226.15721406054985,141.15721406054985,106.15721406054985,81.15721406054985
689,Short term,Not possible,High estimates,435.15000000000003,51.355602,4.267469,139.25077552709317,51.355602,4.267469,967,435.15000000000003,120,70,AIR LIQUIDE LARGE INDUSTRY,Chemicals/Petrochemicals,Storage point 0_100,Pipeline 0_10,139.25077552709317,89.25077552709317,19.250775527093168,19.250775527093168
690,Short term,Not possible,High estimates,435.1032,47.158499,18.139487,175.22935467981256,47.158499,18.139487,967,435.1032,115,70,Nitrogénművek Zrt.,Chemicals/Petrochemicals,Storage point 400_500,Pipeline 0_10,175.22935467981256,105.22935467981256,60.22935467981256,35.22935467981256
